,dr7objid,ra,dec,p_el,p_cs,t_el,t_cs,t_dk
329,587722953307849274,245.2567,0.40525,0.155000001192093,0.845000028610229,0,1,0
330,587722953307979804,245.4994,0.2438889,0.810999989509583,0.0540000014007092,1,0,0
331,587722953307980573,245.6295,0.3278333,0.800000011920929,0.119999997317791,1,0,0
332,587722953308045386,245.6677,0.2705,0.800000011920929,0.119999997317791,1,0,0
333,587722953308045873,245.7012,0.2775278,0.814999997615814,0.148000001907349,1,0,0
334,587722953308045944,245.7355,0.3238056,0.800000011920929,0.119999997317791,1,0,0
335,587722953308111660,245.9262,0.3604445,0.906000018119812,0.0780000016093254,1,0,0
336,587722953308111731,245.9437,0.2859722,0.200000002980232,0.782999992370605,0,1,0
337,587722953308177102,246.0691,0.3428056,0.833000004291534,0.0670000016689301,1,0,0
338,587722953308242392,246.1033,0.3439167,0.830999970436096,0.119000002741814,1,0,0
339,587722953308373255,246.5038,0.2121944,0.0500000007450581,0.0,0,0,1
340,587722953308373576,246.4622,0.2692222,0.925999999046326,0.0,1,0,0
341,587722953308570202,246.8752,0.3094167,0.0489999987185001,0.926999986171722,0,1,0
342,587722953308701137,247.1549,0.41025,0.843999981880188,0.061999998986721,1,0,0
343,587722953308766230,247.2942,0.2539722,0.0,0.0,0,0,1
344,587722953308766676,247.295,0.2983333,0.894999980926514,0.0529999993741512,1,0,0
345,587722953308766779,247.3288,0.2628056,0.823000013828278,0.0480000004172325,1,0,0
346,587722953308832516,247.5173,0.2143889,0.957000017166138,0.0430000014603138,1,0,0
347,587722953308832593,247.5411,0.3807778,0.870000004768372,0.0430000014603138,1,0,0
348,587722953308963381,247.745,0.27225,0.0,0.976999998092651,0,1,0
349,587722953308963445,247.7583,0.29275,0.907999992370605,0.0500000007450581,1,0,0
350,587722953309356938,248.7892,0.3969722,0.794000029563904,0.103000000119209,1,0,0
351,587722953309421983,248.9109,0.3118055,0.869000017642975,0.0489999987185001,1,0,0
352,587722953309422018,248.9201,0.3313889,0.935999989509583,0.0,1,0,0
353,587722953309422268,248.8506,0.3103056,0.0439999997615814,0.935000002384186,0,1,0
354,587722953309422280,248.855,0.3582222,0.237000003457069,0.763000011444092,0,1,0
355,587722953309618263,249.2636,0.3987222,0.846000015735626,0.0379999987781048,1,0,0
356,587722953309618616,249.3642,0.2200833,0.0949999988079071,0.0949999988079071,0,0,1
357,587722953309683982,249.4669,0.2733056,0.0,1.0,0,1,0
358,587722953309750039,249.644,0.2924167,0.888999998569489,0.0439999997615814,1,0,0
359,587722953309815156,249.8207,0.4102778,0.127000004053116,0.85699999332428,0,1,0
360,587722953840787537,236.2566,0.7275833,0.14300000667572,0.0540000014007092,0,0,1
361,587722953840984474,236.732,0.7422778,0.0769999995827675,0.913999974727631,0,1,0
362,587722953840984479,236.74,0.6528333,0.814999997615814,0.111000001430511,1,0,0
363,587722953841246538,237.328,0.72225,0.802999973297119,0.131999999284744,1,0,0
364,587722953841377570,237.6161,0.6956111,0.0879999995231628,0.912000000476837,0,1,0
365,587722953841639724,238.231,0.7180278,0.85699999332428,0.114000000059605,1,0,0
366,587722953841705370,238.407,0.6343333,0.899999976158142,0.0399999991059303,1,0,0
367,587722953841770855,238.4892,0.6880834,0.0299999993294477,0.970000028610229,0,1,0
368,587722953841836522,238.7633,0.6345834,0.131999999284744,0.867999970912933,0,1,0
369,587722953843278361,241.9756,0.6749445,0.0670000016689301,0.899999976158142,0,1,0
370,587722953843474874,242.3989,0.6651111,0.0480000004172325,0.952000021934509,0,1,0
371,587722953843605854,242.6735,0.6456389,0.0379999987781048,0.962000012397766,0,1,0
372,587722953843802293,243.1796,0.6378889,0.827000021934509,0.096000000834465,1,0,0
373,587722953843933205,243.4258,0.6483055,0.828000009059906,0.137999996542931,1,0,0
374,587722954109157641,236.111,0.7087778,0.897000014781952,0.0,1,0,0
375,587722954109157681,236.1445,0.7140555,0.78600001335144,0.10700000077486,1,0,0
376,587722981733564570,165.0872,-1.165556,0.926999986171722,0.0309999994933605,1,0,0
377,587722981733564662,165.1646,-1.082861,0.870999991893768,0.0649999976158142,1,0,0
378,587722981733630021,165.3417,-1.14025,0.954999983310699,0.0189999993890524,1,0,0
379,587722981733630022,165.3521,-1.133278,0.870999991893768,0.12899999320507,1,0,0
380,587722981733695629,165.4255,-1.149028,0.788999974727631,0.0529999993741512,1,0,0
381,587722981733761119,165.5551,-1.112917,0.166999995708466,0.833000004291534,0,1,0
382,587722981733761120,165.5587,-1.103417,0.0329999998211861,0.943000018596649,0,1,0
383,587722981733761151,165.6289,-1.105056,0.865000009536743,0.0270000007003546,1,0,0
384,587722981733761156,165.6305,-1.129861,0.194000005722046,0.777999997138977,0,1,0
385,587722981733826677,165.6557,-1.111889,0.788999974727631,0.0790000036358833,1,0,0
386,587722981733826686,165.6705,-1.079417,0.814999997615814,0.0769999995827675,1,0,0
387,587722981733826695,165.6772,-1.137306,0.828999996185303,0.114000000059605,1,0,0
388,587722981733826726,165.6558,-1.148444,0.842999994754791,0.0199999995529652,1,0,0
389,587722981733826738,165.6695,-1.164806,0.181999996304512,0.818000018596649,0,1,0
390,587722981733826745,165.6782,-1.117639,0.805999994277954,0.104000002145767,1,0,0
391,587722981733827054,165.7736,-1.114972,0.75900000333786,0.0689999982714653,1,0,0
392,587722981733958102,166.0915,-1.159806,0.824000000953674,0.028999999165535,1,0,0
393,587722981734023281,166.2423,-1.105611,0.166999995708466,0.805999994277954,0,1,0
394,587722981734023379,166.165,-1.176111,0.837999999523163,0.0810000002384186,1,0,0
395,587722981734023417,166.1255,-1.056389,0.882000029087067,0.028999999165535,1,0,0
396,587722981734088836,166.3346,-1.14825,0.811999976634979,0.061999998986721,1,0,0
397,587722981734154345,166.5399,-1.174944,0.864000022411346,0.119000002741814,1,0,0
398,587722981734285426,166.754,-1.171139,0.757000029087067,0.0810000002384186,1,0,0
399,587722981734351050,166.9019,-1.074722,0.828999996185303,0.0,1,0,0
400,587722981734481982,167.1783,-1.122417,0.137999996542931,0.861999988555908,0,1,0
401,587722981734547561,167.4195,-1.132639,0.833000004291534,0.0759999975562096,1,0,0
402,587722981734613127,167.5637,-1.105,0.833000004291534,0.0480000004172325,1,0,0
403,587722981734809726,167.9189,-1.056111,0.864000022411346,0.090999998152256,1,0,0
404,587722981734875255,168.1279,-1.049278,0.873000025749207,0.127000004053116,1,0,0
405,587722981734940733,168.2132,-1.139861,0.228000000119209,0.772000014781952,0,1,0
406,587722981735071885,168.5372,-1.165639,0.166999995708466,0.833000004291534,0,1,0
407,587722981735268461,168.9487,-1.109528,0.888999998569489,0.0529999993741512,1,0,0
408,587722981735399548,169.2828,-1.055917,0.85699999332428,0.0359999984502792,1,0,0
409,587722981735530577,169.5502,-1.076444,0.810000002384186,0.0689999982714653,1,0,0
410,587722981735530584,169.6176,-1.105306,0.814999997615814,0.0769999995827675,1,0,0
411,587722981735530590,169.6285,-1.178083,0.884999990463257,0.0329999998211861,1,0,0
412,587722981735530625,169.553,-1.147556,0.206000000238419,0.764999985694885,0,1,0
413,587722981735596163,169.7908,-1.084056,0.879999995231628,0.119999997317791,1,0,0
414,587722981735596174,169.8121,-1.084556,0.810000002384186,0.0710000023245811,1,0,0
415,587722981735661632,169.9822,-1.04975,0.832000017166138,0.116999998688698,1,0,0
416,587722981735661642,169.858,-1.135667,0.777999997138977,0.111000001430511,1,0,0
417,587722981735727286,170.1348,-1.1835,0.882000029087067,0.0390000008046627,1,0,0
418,587722981736054938,170.8056,-1.182139,0.0419999994337559,0.954999983310699,0,1,0
419,587722981736120342,170.9436,-1.104889,0.034000001847744,0.897000014781952,0,1,0
420,587722981736120343,170.9419,-1.099889,0.0769999995827675,0.153999999165535,0,0,1
421,587722981736120347,170.9459,-1.108333,0.0,0.968999981880188,0,1,0
422,587722981736120349,170.9405,-1.103667,0.0,0.934000015258789,0,1,0
423,587722981736120350,170.9492,-1.101083,0.0,0.824000000953674,0,1,0
424,587722981736120411,171.036,-1.15775,0.166999995708466,0.833000004291534,0,1,0
425,587722981736120469,171.0013,-1.082944,0.787999987602234,0.120999999344349,1,0,0
426,587722981736185996,171.1767,-1.179111,0.833000004291534,0.0829999968409538,1,0,0
427,587722981736251532,171.3406,-1.155139,0.792999982833862,0.172000005841255,1,0,0
428,587722981736316987,171.4908,-1.080944,0.137999996542931,0.0,0,0,1
429,587722981736316990,171.4916,-1.084472,0.0,0.0,0,0,1
430,587722981736316995,171.4928,-1.073722,0.0,0.0,0,0,1
431,587722981736317043,171.4601,-1.200222,0.773999989032745,0.225999996066093,1,0,0
432,587722981736317075,171.4699,-1.203278,0.185000002384186,0.814999997615814,0,1,0
433,587722981736382604,171.4933,-1.148361,0.75900000333786,0.017000000923872,1,0,0
434,587722981736382635,171.5922,-1.054444,0.0,1.0,0,1,0
435,587722981736382668,171.6015,-1.085917,0.781000018119812,0.218999996781349,1,0,0
436,587722981736579217,172.0763,-1.106389,0.833000004291534,0.125,1,0,0
437,587722981736644729,172.1507,-1.214694,0.926999986171722,0.028999999165535,1,0,0
438,587722981736710260,172.3483,-1.217333,0.820999979972839,0.0359999984502792,1,0,0
439,587722981736775773,172.4809,-1.059333,0.861000001430511,0.0560000017285347,1,0,0
440,587722981736841246,172.5927,-1.058972,0.181999996304512,0.0,0,0,1
441,587722981736841340,172.6499,-1.16025,0.810000002384186,0.0480000004172325,1,0,0
442,587722981736906801,172.7136,-1.107639,0.159999996423721,0.839999973773956,0,1,0
443,587722981736906813,172.7413,-1.147528,0.888999998569489,0.0829999968409538,1,0,0
444,587722981736906886,172.8371,-1.1515,0.828999996185303,0.0,1,0,0
445,587722981737365569,173.7512,-1.133917,0.763999998569489,0.236000001430511,1,0,0
446,587722981737758797,174.6386,-1.1845,0.0570000000298023,0.943000018596649,0,1,0
447,587722981737824378,174.826,-1.134833,0.85699999332428,0.14300000667572,1,0,0
448,587722981737824424,174.9234,-1.083333,0.842000007629395,0.0260000005364418,1,0,0
449,587722981737824470,174.9344,-1.13775,0.10700000077486,0.85699999332428,0,1,0
450,587722981737889871,174.948,-1.078861,0.753000020980835,0.136999994516373,1,0,0
451,587722981737889873,174.9517,-1.108833,0.897000014781952,0.0520000010728836,1,0,0
452,587722981737889921,175.0714,-1.083472,0.800000011920929,0.100000001490116,1,0,0
453,587722981737889943,174.9956,-1.214111,0.75900000333786,0.120999999344349,1,0,0
454,587722981737889955,175.048,-1.230611,0.137999996542931,0.861999988555908,0,1,0
455,587722981738086495,175.4288,-1.206722,1.0,0.0,1,0,0
456,587722981738086528,175.4639,-1.212889,0.148000001907349,0.836000025272369,0,1,0
457,587722981738086546,175.494,-1.22625,0.0949999988079071,0.904999971389771,0,1,0
458,587722981738152079,175.6452,-1.110472,0.151999995112419,0.787999987602234,0,1,0
459,587722981738152300,175.6254,-1.096889,0.773000001907349,0.0230000000447035,1,0,0
460,587722981738217579,175.7277,-1.232556,0.830999970436096,0.101999998092651,1,0,0
461,587722981738217583,175.7306,-1.196472,0.859000027179718,0.0529999993741512,1,0,0
462,587722981738217584,175.7323,-1.163917,0.818000018596649,0.144999995827675,1,0,0
463,587722981738414167,176.1419,-1.139083,0.933000028133392,0.0280000008642673,1,0,0
464,587722981738414203,176.2016,-1.158528,0.935999989509583,0.0320000015199184,1,0,0
465,587722981738479761,176.3313,-1.085944,0.764999985694885,0.118000000715256,1,0,0
466,587722981738545210,176.5396,-1.081167,0.773999989032745,0.12899999320507,1,0,0
467,587722981738545296,176.4373,-1.180056,0.888999998569489,0.0689999982714653,1,0,0
468,587722981738545338,176.5183,-1.103778,0.762000024318695,0.14300000667572,1,0,0
469,587722981738545341,176.5291,-1.09375,0.940999984741211,0.0320000015199184,1,0,0
470,587722981738545371,176.5638,-1.096139,0.0,0.939000010490417,0,1,0
471,587722981738610710,176.6664,-1.149611,0.833000004291534,0.100000001490116,1,0,0
472,587722981738610770,176.6477,-1.129528,0.828000009059906,0.0160000007599592,1,0,0
473,587722981738610787,176.6855,-1.086111,0.181999996304512,0.818000018596649,0,1,0
474,587722981738610795,176.7095,-1.085111,0.790000021457672,0.112999998033047,1,0,0
475,587722981738676293,176.7428,-1.172694,0.833000004291534,0.0829999968409538,1,0,0
476,587722981738676294,176.7462,-1.094083,0.0869999974966049,0.912999987602234,0,1,0
477,587722981738676348,176.8679,-1.184861,0.833000004291534,0.0710000023245811,1,0,0
478,587722981738807434,177.155,-1.212833,0.964999973773956,0.00300000002607703,1,0,0
479,587722981738807447,177.1632,-1.137417,0.777999997138977,0.194000005722046,1,0,0
480,587722981738872946,177.2039,-1.185583,0.758000016212463,0.0610000006854534,1,0,0
481,587722981738872956,177.2261,-1.224278,0.870000004768372,0.0430000014603138,1,0,0
482,587722981738938394,177.3756,-1.086528,0.958999991416931,0.017000000923872,1,0,0
483,587722981738938396,177.3791,-1.080778,0.851999998092651,0.0659999996423721,1,0,0
484,587722981738938501,177.3481,-1.083778,0.0209999997168779,0.971000015735626,0,1,0
485,587722981738938534,177.4012,-1.131389,0.0,0.940999984741211,0,1,0
486,587722981738938537,177.4018,-1.125389,0.78600001335144,0.0359999984502792,1,0,0
487,587722981739003919,177.5389,-1.171028,0.805999994277954,0.0649999976158142,1,0,0
488,587722981739004066,177.6257,-1.114278,0.138999998569489,0.833000004291534,0,1,0
489,587722981739069541,177.6319,-1.105139,0.884999990463257,0.0769999995827675,1,0,0
490,587722981739200661,177.9897,-1.110583,0.800000011920929,0.0549999997019768,1,0,0
491,587722981739266174,178.1586,-1.224306,0.791999995708466,0.166999995708466,1,0,0
492,587722981739331673,178.3642,-1.181028,0.0230000000447035,0.933000028133392,0,1,0
493,587722981739331736,178.3622,-1.135694,0.0,1.0,0,1,0
494,587722981739528240,178.6826,-1.211028,0.120999999344349,0.84799998998642,0,1,0
495,587722981739528253,178.6955,-1.156139,0.919000029563904,0.0270000007003546,1,0,0
496,587722981739528262,178.7043,-1.131667,0.859000027179718,0.0329999998211861,1,0,0
497,587722981739528277,178.7409,-1.18425,0.824000000953674,0.118000000715256,1,0,0
498,587722981739528291,178.7873,-1.133583,0.860000014305115,0.0700000002980232,1,0,0
499,587722981739528308,178.6845,-1.140833,0.767000019550323,0.166999995708466,1,0,0
500,587722981739593811,178.8934,-1.238,0.864000022411346,0.0610000006854534,1,0,0
501,587722981739593849,178.9744,-1.166833,0.851999998092651,0.0,1,0,0
502,587722981739593859,178.8454,-1.072028,0.75900000333786,0.207000002264977,1,0,0
503,587722981739593864,178.8729,-1.139833,0.779999971389771,0.0729999989271164,1,0,0
504,587722981739724863,179.1441,-1.075361,0.188999995589256,0.135000005364418,0,0,1
505,587722981739724885,179.2061,-1.197972,0.894999980926514,0.0500000007450581,1,0,0
506,587722981739724897,179.2371,-1.224917,0.815999984741211,0.104999996721745,1,0,0
507,587722981739724937,179.2757,-1.063528,0.763000011444092,0.0790000036358833,1,0,0
508,587722981739790459,179.3158,-1.0895,0.778999984264374,0.175999999046326,1,0,0
509,587722981739855980,179.5368,-1.084889,0.845000028610229,0.103000000119209,1,0,0
510,587722981739855982,179.5416,-1.076361,0.901000022888184,0.061999998986721,1,0,0
511,587722981739855983,179.5368,-1.071694,0.833000004291534,0.0670000016689301,1,0,0
512,587722981739856050,179.5289,-1.072556,0.836000025272369,0.0489999987185001,1,0,0
513,587722981739921596,179.718,-1.050778,0.767000019550323,0.133000001311302,1,0,0
514,587722981739921613,179.7242,-1.168806,0.870999991893768,0.0649999976158142,1,0,0
515,587722981739987014,179.7267,-1.236694,0.788999974727631,0.196999996900558,1,0,0
516,587722981739987039,179.8191,-1.108389,0.0570000000298023,0.943000018596649,0,1,0
517,587722981739987057,179.8635,-1.155111,0.0700000002980232,0.860000014305115,0,1,0
518,587722981739987115,179.8478,-1.237917,0.237000003457069,0.034000001847744,0,0,1
519,587722981740052580,180.0175,-1.107889,0.114000000059605,0.885999977588654,0,1,0
520,587722981740052592,179.8902,-1.050722,0.151999995112419,0.825999975204468,0,1,0
521,587722981740118046,180.0985,-1.100083,0.0,1.0,0,1,0
522,587722981740118053,180.0963,-1.097722,0.0189999993890524,0.203999996185303,0,0,1
523,587722981740118056,180.0939,-1.104694,0.0149999996647239,0.200000002980232,0,0,1
524,587722981740118059,180.1095,-1.102222,0.0509999990463257,0.168999999761581,0,0,1
525,587722981740118065,180.0932,-1.100806,0.0299999993294477,0.970000028610229,0,1,0
526,587722981740118096,180.0434,-1.101694,0.930000007152557,0.0700000002980232,1,0,0
527,587722981740118157,180.1615,-1.165167,0.885999977588654,0.046000000089407,1,0,0
528,587722981740183640,180.191,-1.109083,0.781000018119812,0.172000005841255,1,0,0
529,587722981740183649,180.2011,-1.188222,0.773999989032745,0.208000004291534,1,0,0
530,587722981740183688,180.2783,-1.117056,0.870000004768372,0.028999999165535,1,0,0
531,587722981740249174,180.3954,-1.098861,0.850000023841858,0.150000005960464,1,0,0
532,587722981740249191,180.454,-1.134056,0.921999990940094,0.0270000007003546,1,0,0
533,587722981740249207,180.351,-1.124,0.017000000923872,0.931999981403351,0,1,0
534,587722981740249220,180.3985,-1.132417,0.85699999332428,0.0570000000298023,1,0,0
535,587722981740249328,180.3473,-1.156694,0.76800000667572,0.10700000077486,1,0,0
536,587722981740314629,180.4819,-1.06925,0.0750000029802322,0.925000011920929,0,1,0
537,587722981740314719,180.6157,-1.132556,0.944000005722046,0.0309999994933605,1,0,0
538,587722981740380184,180.6666,-1.192167,0.867999970912933,0.0370000004768372,1,0,0
539,587722981740773486,181.6672,-1.123417,0.890999972820282,0.0500000007450581,1,0,0
540,587722981740838976,181.739,-1.096278,0.833000004291534,0.0419999994337559,1,0,0
541,587722981740904524,181.8578,-1.200361,0.810999989509583,0.0570000000298023,1,0,0
542,587722981740904552,181.9303,-1.065444,0.885999977588654,0.0230000000447035,1,0,0
543,587722981740970109,181.9836,-1.063361,0.819999992847443,0.0489999987185001,1,0,0
544,587722981741101164,182.3403,-1.189167,0.90200001001358,0.0199999995529652,1,0,0
545,587722981741166698,182.5086,-1.222639,0.0750000029802322,0.925000011920929,0,1,0
546,587722981741363294,182.9252,-1.092361,0.791000008583069,0.163000002503395,1,0,0
547,587722981741363323,182.9701,-1.219556,0.930000007152557,0.0350000001490116,1,0,0
